id,company_name,developer_role,date,title,content,upvote,downvote,comment_count,vibe
3622,Chardike,,"April 12, 2026",Worst Company Culture (Specially in Hiring process),"ইন্টারভিউ, টাস্ক সাবমিট পর্যন্ত ঠিকঠাক ছিল। এরপর HR কল করে বললো আপনি সিলেক্টেড হয়েছেন এবং তারা একটা সেলারি অফার করে। ইনস্ট্যান্ট সিদ্ধান্ত না দেয়ার  কারনে তারা আমাকে ব্লাকলিস্ট করে দেয়!
এটা কেমন কালচার হতে পারে!!",1,0,0,Negative
3623,Chardike,,"June 24, 2025",Worst Company Culture,"এ কোম্পানির আচরণ দেখে সত্যিই হতবাক হয়েছি। একশো বার একই পোস্টের জন্য সার্কুলার দেওয়া হয়, যেখানে লেখা থাকে—“সালারি নিয়ে আলোচনা করা যাবে।” কিন্তু বাস্তবে যখন কোনো প্রার্থী আলোচনার চেষ্টা করে, তখন তাকে ঘুরিয়ে দেওয়া হয় বা গায়েব (ghosted) করে দেওয়া হয়। এরপর তারা এমন কাউকে বেছে নেয়, যে কম টাকায় রাজি হয়। আবার এমনও দেখা যায়, সেই কম টাকায় রাজি হওয়া প্রার্থী শেষ মুহূর্তে জয়েনই করে না।
অন্যদিকে, যে প্রার্থী সত্যিই যোগ্য এবং একটু সময় নিয়ে হলেও জানায় যে সে জয়েন করতে পারবে—তাকেও আর নেওয়া হয় না। বরং, তাকে
blacklist
করে দেওয়া হয় শুধুমাত্র এই কারণে যে, সে অফার পেয়েই সঙ্গে সঙ্গে রাজি হয়নি। এটা কোনো পেশাদার আচরণ নয়।
যদি সত্যিই সালারি নিয়ে আলোচনা করার সুযোগ না থাকে, তাহলে সার্কুলারে স্পষ্ট করে লেখা উচিত—""Salary non-negotiable""। আর যদি অফার পাওয়ার পর প্রার্থীকে সঙ্গে সঙ্গেই সিদ্ধান্ত নিতে হয়, তাও আগে থেকেই জানিয়ে দেওয়া উচিত। তা না করে পরে গিয়ে 'blacklist' করা, এটা কোনোভাবেই গ্রহণযোগ্য না।
সবচেয়ে বড় সমস্যা—এইসব সিদ্ধান্ত নিচ্ছেন এমন কিছু মানুষ, যারা নিজেরা পরস্পরের পরিচিত বা 'ভাই ভাই'। ফলে অফিস চালানো হচ্ছে নিজেদের খুশিমতো, কোনো নিয়মনীতি ছাড়াই।",1,0,0,Negative
3627,Computer Ease Limited,,"February 02, 2026",Interview Experience,"যদি time travel এর experience নিতে চান তবে এখানে interview দিয়ে আসতে পারেন কেউ। initial screening নিলো একাবারে খাতা কলমে গাণিতিক দক্ষতা আর একটা e-mail লিখিয়ে। তারপর ডাকলো technical + HR viva এর জন্য। মাশাল্লাহ! দাদা নানার বয়সী মানুষজন সবাই কেতাদুরস্ত হয়ে সামেন বসা। যাইহোক, সবকিছুই ভালোয় ভালো গেল। কিন্তু একটা ব্যাপারে গিয়ে মুখ শুকিয়ে গেল সবার। যখন
salary expection
জিজ্ঞেস করলো তখন। বললাম
২৫-৩০
হাজার। অর্থাৎ, বুঝালাম এই ২০২৬ সালে এসে আমি অন্তত ২৫ হাজারের কম আশা করছি না উনাদের থেকে। কিন্তু বিনিময়ে পেলাম সুন্দর বয়ান। যে বয়ানে বুঝানো হল আমাকে যে এতো বেশি টাকা নাকি আমাকে কোথাও দিবে না বাংলাদেশে একজন Support Engineer role এর জন্য!
অন্য কোথাও কী দিবে এই অপ্রাসঙ্গিক আলাপ শোনার জন্য কী আমি এদের কাছে চাকরির দ্বারস্থ হয়েছিলাম? যাইহোক, interview এখানেই খতম হল।",2,0,0,Negative
3628,Computer Ease Limited,,"May 15, 2025",ভাল একটা কম্পানি না হয়ে কুয়া হওয়ার কাহিনী,"৮০ এর দশক এ বাংলা ও ইতিহাসে অনার্স করা লোকজন দারা প্রতিষ্ঠিত এই কোম্পানি। এবং ওই লোক গুলাই এখন কোম্পানির এক্সিকিউটিভ ডাইরেক্টর। এতে সমস্যা নাই, কারণ ওই সময় সি এস ই ছিলনা। কিন্তু সমস্যা হলো এই কুয়ার ব্যাঙ গুলা কুয়া ছেড়ে বের তো হয় ই নি, এমন কি একবারও কুয়ার বাইরে উকি দেয়নি দেখতে যে দুনিয়া কত আগায়া গেছে। ওদের পলিসি হল ডেভেলপার সবসময় ফ্রেসার হায়ার করা যাতে ওর ব্রেন ওয়াস করা যায় এবং বাইরের ভালো জিনিস জেন ভেতরে না আসে। আর মিড - ম্যানেজমেন্ট লেভেল সব সময় ওই ব্যাঙ দের আত্মীয় স্বজনদের নিবে। একবার এদের একটা ব্যাঙ এর বাচ্চা এর এস এস সি এক্সাম শেষ হয়েছে, ওমা ওই বাচ্চা পোলাটা রে অফিসে এনে বসায় রাখছে দিনের পর দিন বিসনেজ শিখার জন্য। পোলাটার জন্য অনেক মায়া হয়, জানিনা কোথায় আছে এখন ।
এই ব্যাঙ দের সব বউরা এই কোম্পানির ডাইরেক্টর,  অফিসে আসে না, কিন্তু সালারি নেয়। আর জোচ্চুরি করার জন্য একটা ডাটাবেজ বানাইছে যেখানে সব employee এর স্যালারি দেখা যায়। ব্যাঙ দের টাও দেখা যায়। এবং স্যালারি কম করে লিখা ব্যাঙ দের জন্য। ধরেন কেউ গেল স্যালারি বেশি আশা করার দাবি নিয়ে, ব্যাঙ গুলা তখন বলবে আমরা ডাইরেক্টর হয়ে এত কম পাই, তুমি আর বেশি পাবেনা।",4,0,1,Negative
3629,Computer Ease Limited,,"May 09, 2025",ভালো একটা কোম্পানি ধংসের দিকে যাচ্ছে।,"আমি ২০১৭-২০১৮ দিকে এই কোম্পানিতে জয়েন করি।ওই সময় কোম্পানির অবস্থা ভালো ছিলো।পরিবেশ ও ভালো ছিলো।কিন্ত কোম্পানির মালিকদের মধ্যে ঝামেলার জন্য আস্তে আস্তে কোম্পানির পতন শুরু হয়। পতন বলতে ভালো ভালো মিড লেভেলের ইঞ্জিনিয়াররা চাকরি ছাড়া শুরু করে।কিন্ত কোম্পানির মালিকরা বুঝেও না বোঝার ভান করে এবং এরা ভাবতে থাকে এতে কিছুই যায় আসে না।অথচ আমি শুনেছি ১৯৯২ সালে জন্ম নেয়া এই কোম্পানি শুরুর দিকে ফাউন্ডারের মায়ের কাছে থেকে টাকা নিয়ে এম্পলোয়ীদের বেতন দিত,এতটাই এম্পলোয়িদের প্রতি যত্নবান ছিলো।
ছুটি -ছাটার কথা যদি বলি, ছুটি নিয়ে কখনো আমাকে ভাবতে হয় নাই।বলার আগেই ছুটি মঞ্জুর হয়ে যেত।অফিস টাইম নিয়েও কখনো আমার পেরা ছিলো না(যদিও আমি ২৪ ঘন্টা অফিসের জন্য রেডি থাকতাম প্রজেক্টের ন্যাচার এর জন্য এবং অতিরিক্ত কাজের জন্য সবসময় ওভার টাইম এর টাকা দেয়া হত)
সেলারির কথা যদি বলি এদের সেলারি তুলনামুলক কম।কিন্ত ইনক্রিমেন্ট ও মোটামুটি। এই কোম্পানি মুলত মাঝারি মানের ফ্রেশার ডেভদের জন্য ভালো।২ বছর কাজ করতে পারলে ক্যারিয়ার ট্র‍্যাকে উঠে যাবে।
কোম্পানির মালিকরা নিজেদের ভিতর ঝামেলা করে কোম্পানিকে নষ্ট করে ফেলসে।এরা নেক্সট জেনারেশনের কাছে কোম্পানিকে ছাড়ে নাই।ভালো এম্পলোয়ীদের ডিসিশন মেকিং রোলে আসতে দেয় না।
Computer Ease Limited আমার কাছে একটা অনুভূতির মত। এত সুন্দর একটা অনুভূতিকে চোখের সামনে ধংস হতে দেখাটা কষ্টের।",17,3,7,Mixed
3633,Crystal Technology Bangladesh Ltd,,"November 04, 2025","কোম্পানির এইচআর  মিঃ **** এর ব্যবহার, আচারণ রীতিমত বিষ্টাশ্রেনীর","কোম্পানির এমডি আমার জানামতে ভাল লোক, কিন্তু ডাক্তার, উনি এত বোঝেন না। এইচ আর মিঃ **** একটা বাজে লোক। অসুস্থতার কারনে এমডি নিজে ছুটি দিয়েছেন, তার পরের মাস বেতন হোল, সমস্যা হলো চাকরি ছাড়ায়, ১৪ দিনের অসুস্থতার ছুটির কারনের ১৫ দিনের বেতন কাটা হলো। শুক্রবার সহ ১৫ দিনের বেতন দেওয়া হলো না। এইচ আর মিঃ **** একটা জ্ঞানপাপী, ভণ্ড, লেবাছ ধারি, শয়তান। ব্যাবহার কুৎসিত একদম চেহারার সাথে মিল আছে।
এইখানে জয়েন করার আগে ১০ বার ভেবে দেখবেন, অরিজিনাল সার্টিফিকেট জমা চায় এরা।",0,0,0,Negative
3634,Crystal Technology Bangladesh Ltd,,"May 09, 2025",ইঞ্জিনিয়ারদের গার্মেন্টস শ্রমিক মনে করে।,"হুট করে অফিস টাইম এখন সকাল ৯টা থেকে রাত ৯টা (সপ্তাহে ৭ দিন), এবং সঠিক টাইমে অফিস থেকে বের হলে ম্যানেজমেন্ট মুখ কালো করে থাকে। শুক্র, শনিবার এমনকি সরকারি ছুটির দিনগুলোতেও ছুটি পাওয়া যায় না। ম্যানেজমেন্ট মনে করে সারাক্ষণ স্ক্রিনের দিকে তাকিয়ে বসে থাকাই মানে কাজ। ব্রেক নিলে নাকি কাজ হয় না। ওয়ার্ক লাইফ আর পারসোনাল লাইফের কথা তো বাদই দিলাম।
এমন অফিস টাইম হওয়ার পরও ঠিকমতো বেতন হয় না। এমনকী ২ থেকে ৩ মাসের বেতনও এখন বাকি। বর্তমানে মাসিক বেতনের অর্ধেকেরও কম বেতন দেওয়া শুরু করেছে। অথচ নতুন হায়ার করা এমপ্লয়িদের ঠিকই বেতন দিয়ে যাচ্ছে, পুরানোদের বেতনের ঠিক ঠিকানা নাই। বেতন ছাড়াও এক্সট্রা কাজ করার কোনো বেনিফিট নাই। নতুন প্রজেক্ট লঞ্চ করার কথা বলে সপ্তাহে সাত দিন ১২ ঘন্টা করে কাজ করিয়ে এখন পর্যন্ত টাকাও এক্সট্রা দেয় নাই। আর ইনক্রিমেন্ট, বোনাস তো দূরের কথা। এমনকী যারা রিজাইন করেছে, তাদের পাওনা বেতন আর ইনক্রিমেন্ট এখনও ক্লিয়ার করে নাই।
বেতনের কথা তুললে তখন ম্যানেজমেন্টের আবার মন খারাপ করে। বলে কোম্পানির অবস্থা এখন ভালো না, একটু ওয়েট করতে। অথচ নতুনদের পুরো বেতন দেওয়ার সময় তাদের কোনো সমস্যা হয় না।
একজন পোগ্রামারকে কিভাবে ব্যবহার করা উচিত সেটা ম্যানেজমেন্টের কেউ জানে না। তারা মনে করে পোগ্রামাররা স্রেফ গার্মেন্টস শ্রমিক। এদের আচ্ছামতো খাটাতে হবে। আর কোম্পানির এইচআর একটা অশিক্ষিত লোক। তার ব্যবহার, আচারণ রীতিমত বিষ্টাশ্রেনীর।",7,0,4,Negative
3635,Crystal Technology Bangladesh Ltd,,"May 06, 2025","চাকরি নয়, যেন ধৈর্যের পরীক্ষা","বাইরে থেকে দেখে অনেকে ভাবে, বড় নাম মানেই ভালো প্রতিষ্ঠান। কিন্তু বাস্তব অভিজ্ঞতা জানলে চোখ খুলে যাবে।
বেতন ব্যবস্থায় চরম অব্যবস্থাপনা:
– মাস শেষ মানেই অনিশ্চয়তা, ১৫ তারিখ পেরিয়ে গেলেও বেতনের খবর নেই।
– “টাকা নেই” বলা হয়, অথচ নতুন নিয়োগ বিজ্ঞপ্তি ঠিকই প্রকাশিত হয়।
– কারও বেতন ঠিক সময়ে, কারও মাসের পর মাস বেতন ঝুলে থাকে।
– অনেকে রিজাইন করে চলে গেলেও তাদের বাকি থাকা বেতন আর কখনোই দেওয়া হয় না — যেন ভুলে যাওয়া একটা নাম!
পুরাতন কর্মীদের অবহেলা, নতুনদের বাহাদুরি:
– যারা বছরের পর বছর পরিশ্রম করে, তারা অবহেলিত।
– আর যারা নতুন, তোষামোদি — তারা সময়মতো বেতন ও বাড়তি সুবিধা পায়।
কাজ নয়, চাটুকারিতাই এগিয়ে দেয়:
– পরিশ্রমের কোনো মূল্য নেই যদি আপনি পা না চাটেন।
– “হ্যাঁ স্যার” ক্লাবের সদস্য হলেই আপনি হয়ে যান মডেল কর্মী।
অমানবিক ওয়ার্কিং কন্ডিশন:
– ৯টা থেকে রাত ৯টা পর্যন্ত কাজ যেন নিয়ম, ওভারটাইমেও কোনো স্বীকৃতি নেই।
– ২ দিনের ওভারটাইম করালেও ১ দিনের টাকাও দেওয়া হয় না।
– সপ্তাহে ২ দিন ছুটি থাকার কথা, বাস্তবে সেটা অনেকের জন্য স্বপ্ন।
ম্যানেজমেন্টে আচরণগত দেউলিয়াপনা:
– সম্মান নেই, সহানুভূতি নেই — কেবল নেতিবাচক গসিপ আর দোষারোপ।
– কেমন করে সহকর্মীর সঙ্গে কথা বলতে হয়, সেটাই জানা নেই অনেকের।
কাজের বিনিময়ে শুধু শ্রম নয়, সম্মানও চাই।
👉 যারা এখনও এমন পরিবেশে টিকে আছেন, তাদের প্রতি শ্রদ্ধা। আর যারা এমন পরিবেশ তৈরি করেন — সময় থাকতে সংশোধন হন। কারণ, মানুষ একবার মুখ ফিরিয়ে নিলে, প্রতিষ্ঠানের মুখেও তালা পড়ে যায়।",4,0,1,Negative
3639,Dinnova AG,,"May 27, 2025",A Company Can't be more toxic then this,"*** ******** ***** ** *** ***** **-****** *********
********************
*** ********* ******** * ********** ** ********** *** ***** ***** *******. ***** *** ****** **** ****
* ***** *** * ****** ** ************* **********.
* ** ****** * ****** ** ***** ****** ** ***** * *** *******
* ************* ** **** *** **************. **** *** ***** ******, ** *********** *** ******* *** ****
* ** ******* *** **** **** *********** **** *** ****** ** **** **** * *********** ***** ** ************
* **** *** ****** ******** ***** ******** ***********, ** ******** *** **** ** ********* ****, *** *** ******* ******** ********** ** ************ ******** ******************* ******** ********* *************.
* ***** *********** *** ****, **** **** ** **** ******** ******
* ** ***** ***** ******* **** **** ******** ****** *** ***** ****** *** ****
* ****** ****, ****** ******* *** **** *** ******* ****** ****** ***** ******",5,0,3,Negative
3640,Dinnova AG,,"May 23, 2025","*** CEO স্যালারী নিয়ে টালবাহানা, সবসময় দুর্ব্যবহার","১। ******** ** *** *** * ******* ******* **** ***। ******** ******* ********  **** ****** Global Standard **** ******* **** ** ।
২। ******** ****** ********। ** ** **** ******** * ** **** ****** ****** ****** ******** ********।
৩। **** **** ***** ********* ***** ****** ** ****** ** ******। **** **** ****** ** ********* ***** ***** ।
৪। Software ** **** ******* ****** **** Developer ** । **** ****** ****** ** ******* **।
৫। ******** ** **** ***** *****, **** ****** ** ******* *** **** ****** Developer ** ****** ***** ***** BUG  ****** । ****** ******** ******* **** ******** ******** ** ******* ********* *** ********* ** ******** ******* ** ।
৬। HR **** Operation ****** ****** ** *** ****** ** ******** ******* *** ******* ****** ******।
৭। ****** ******** ***। ***** ***** ***** ******** ****** *******।
৮। ** ******* ******** ****** ****** ******* ******** ******* *** ********। *** **** ****** *** ******** ******** ******।
৯। ******** ******** AD ****** *** ****** ****। ******** ** ********* ******* ***** *** ********* ** ******** *******।
**** ****** ******* *** **** **** ***** **। ****** ******** ****** ******* ******** **।",3,0,1,Negative
3641,Dinnova AG,,"May 16, 2025","এতো প্রেশার, গ্যাস সিলিন্ডারও লাজুক","*******************************************************
******************************************************************************************************* ********************************************************************************************************** ************************************************************************************************************
***************************************************************************************************************************************** **********************************************************************************************************************************************************************************************
******************************************************************************************************************************************************************************************************************************************************************************************************************************
************************************************************************************************************************************************** **********************************************************************************************************************************************************************************
*******************************************************************************************************************************************************************************************************************************
***************************************************************************************************************************
************************************************************************************************************************************************************************
**********************************************************************************************************************
*******************************************************************************************************************************************************************************",5,1,3,Negative
3645,Dohatec New Media,,"October 19, 2025","ঘোরাঘুরি Unlimited, স্যালারি Pending","****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
**************************************************************************************************************************************************************************************************************************************************************************************************************************************
******************************
**************************************.
****************************************** ।
***************************************************************************************************।
******************************************************।
***************************************************************************************************!!!
******************************—
**********************************************************************************************************************************************************************************************************************************************
***********************************************************************************************************************************
***************************************************** “****************************************”",10,0,1,Mixed
3646,Dohatec New Media,,"May 23, 2025","3-GP Team | বাইরে ফিটফাট, ভেতরে সদরঘাট!","****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
**************************************************************************************************************************************************************************************************************************************************************************************************************************************
******************************
**************************************.
****************************************** ।
***************************************************************************************************।
******************************************************।
***************************************************************************************************!!!
******************************—
**********************************************************************************************************************************************************************************************************************************************
***********************************************************************************************************************************
***************************************************** “****************************************”",11,0,1,Mixed
3647,Dohatec New Media,,"May 15, 2025",A software company run by a few Dinosaurs,"****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
**************************************************************************************************************************************************************************************************************************************************************************************************************************************
******************************
**************************************.
****************************************** ।
***************************************************************************************************।
******************************************************।
***************************************************************************************************!!!
******************************—
**********************************************************************************************************************************************************************************************************************************************
***********************************************************************************************************************************
***************************************************** “****************************************”",4,2,1,Mixed
3651,Data Edge Ltd,,"August 06, 2026",নিজ হাতে ক্যারিয়ার ধ্বংস করা,"পর্ব-১
আপনি যদি আপনার ক্যারিয়ার কে নিজ হাতে ধ্বংস করতে চান। তাহলে, D@ta Edg3 হবে আপনার জন্যে সবচেয়ে উত্তম প্রতিষ্ঠান। যেখানে গেলে দেখবেন, বাহিরে ফিটফাট আর ভিতরে সদরঘাট।  ১০ তলা নিজস্ব বিল্ডিং, সুন্দর ডেকোরেশন,  কোট টাই পরা সব এমপ্লয়। আপনার প্রথম দেখাতে মনে হবে, আরে বাবা এটা আবার কোন যায়গায়, ভূলে ইউরোপীয় কোনো কোম্পানীতে চলে আসলাম নাকি। কিন্তু না,  একটু পর আপনার ঘুম ভাংবে। আর আপনি দেখবেন আপনি দুনিয়ার সব চেয়ে বোকাচোদা কোম্পানির মধ্যে এসে পড়েছেন। যেখানে, কোম্পানি প্রত্যেকটা ডিপার্টমেন্ট হেডরা আস্ত একটা বোকাচোদা। কোর্ট-টাই পড়া, সব আকাইম্মাদের মিলনমেলা D@ta Edg3 পাবেন।
জয়েন করবেন, একজন সফটওয়্যার ইঞ্জিনিয়ার হিসেবে, আর আপনি হয়ে যাবেন একজন গার্মেন্টস কর্মী। আপনি, সপ্তাহে ৫ দিন কাজ করবেন কোনো আউটফুট আসবেনা। কারণ বিলুপ্ত হওয়া ল্যাংগুয়েজ নিয়ে কাজ করে তারা, যখন আপনাকে হায়ার করবে, তখন আপনাকে জানতে হবে দুনিয়ার সমস্ত আপডেট ল্যাংগুয়েজ।
কিন্তু এসে দেখবেন, অনেক বছর আগের ল্যাংগুয়েজ নিয়ে তারা কাজ করে। ডিপার্টমেন্টে না আছে কোনো নতুন সফটওয়্যার,  না আছে কোনো উদ্যোগ।  আপনাকে জোর করে বাপ-দাদার আমলের ল্যাংগুয়েজ শেখাবে।  দিন দিন আপনার প্রডাক্টিভিটি কমতে থাকবে। আর আপনি হারিয়ে যাবেন এক অন্দরমহলে।
এরপর, আসেন স্যালারি। জয়েন করার সময় আপনি যতই যোগ্যতা সম্পূর্ণ হোন না কেনো।আপনার স্যালারি 20 হাজার। আপনি ভাববেন।ব্যাপারনা, ৬ মাস পরেতো বাড়বে। দেখবেন আপনার ট্রেনিং প্রিয়ড শেষ, কিন্তু আপনার ইনক্রিমেন্টের নাম গন্ধ নাই। ৭/৮ মাস পর হঠাৎ ৪/৫ হাজার ইনক্রিমেন্ট হয়েছে। আপনি হতাশ হয়ে যাবেন। তারা বলবে সমস্যা নাই, এক বছর থাকেন  বাড়িয়ে দিব। এরপর হারিয়ে যাবেন এক চক্করে, দিন যায় মাস যায় এবং বছর যাবে আপনার আর ইনক্রিমেন্ট হয়না। দেখবেন, ঠিক প্রায় দুইবছর পর হঠাৎ ইনক্রিমেন্ট হয়েছে। আবারো সর্বোচ্চ ৫ হাজার।  আপনি কখনোই জানবেনেনা, আপনার ইনক্রিমেন্ট কখন এবং কীভাবে হয়। দেখা যাবে, আপনার অন্যান্য সহপাঠীদের স্যালারি অলরেডি ৫০ প্লাস। আর আপনার ৩০ এর নিচে। তারা, আপডেট ল্যাংগুয়েজ নিয়ে কাজ করে ইন্টারন্যাশনালি কোম্পানির সাথে। আর আপনি Old মডেল ল্যাংগুয়েজ নিয়ে খুব প্রেশারে আছেন।
ও আরেকটা মজার ব্যাপার, জয়েন করবেন ইঞ্জিনিয়ার হিসেবে। মানে ডেভেলপার হিসেবে। কিন্তু, তারা আপনাকে দিয়ে সাপোর্টের কাজ করাবে, বিজনেস মিটিংচিটিংংয়ের কাজ করাবে। মাঝেমধ্যে চা-নাস্তাও আনতে বলবে।
টোটাল কথা, আপনাকে কামলা করে আকাইম্মা করে ছাড়বে। আর, যখন একটু প্রতিবাদ করতে যাবেন। দেখবেন মাথামোটা অপদার্থ ম্যানেজাররা আপনার পেছনে লেগে আপনাকে বাঁশ দেয়ার চেষ্টা করতেছে।",2,0,0,Negative
3652,Data Edge Ltd,,"May 15, 2026",Fokinni company salary dite pare na abar tader bishal boro boro lecture,"I clearly mentioned my expected salary was 50k, yet after an in-person interview they offered only 20k for a 2 year experienced candidate. Complete waste of time and highly unprofessional. Despite having experience, they imposed several hidden conditions in the agreement that appear to violate Bangladesh labor laws. Companies that lack transparency and use unethical practices shouldn't be able to post in bdjob. Their main source of job posting comes from there. No salary mention and nothing. And then when you go for the interview you will see these sort of jokes and circus there.
For those who are planning to go to the interview in future in this company,I would say it's a complete waste of time. Never waste your valuable time and money for such a company. 20k salary te Dhaka shohore survive korte parle koro vai but don't go for these non sense",0,0,0,Negative
3653,Data Edge Ltd,,"August 13, 2026","সফটওয়্যার ডিপার্টমেন্টে অযোগ্য ম্যানেজারদের দৌরাত্ম্য, আর ক্যারিয়ার নষ্ট করার এক পারফেক্ট জায়গা!","D@ta Edg3 Ltd-এর সবচেয়ে বড় ব্যাড লাক হলো, তারা কীভাবে যেন সবসময় সফটওয়্যার ডিপার্টমেন্টের জন্য সবচেয়ে অপদার্থ আর অযোগ্য মানুষদেরই ম্যানেজার বানায়!
একটা ডিপার্টমেন্ট চালানো বা টিম মেম্বারদের ক্যারিয়ারে গাইড করার জন্য যেখানে একজন যোগ্য লিডার দরকার, সেখানে এই কোম্পানির Ex-Manager থেকে শুরু করে Current Manager—সবাই একই ধাঁচের। অদক্ষ, অযোগ্য আর সেচ্ছাচারী মানসিকতার।
এখানে কেন কাজ করা মানে নিজের পটেনশিয়াল নষ্ট করা?
১. বর্তমান জব মার্কেটের সাথে অসংগতিপূর্ণ বেতন:
দিনশেষে আপনাকে যে পে-স্কেল দেওয়া হয়, তা বর্তমান জব মার্কেটে একজন সফটওয়্যার ইঞ্জিনিয়ারের পজিশন বা এক্সপেকটেশনের সাথে কোনোভাবেই পেস মিলিয়ে চলে না। আউটপুট চাবে একদম quality লেভেলের, আর বেতন থাকবে একবারে তলার দিকে।
২. পাওয়ারের অপব্যবহার আর সারাক্ষণ ক্রিটিসাইজ করা:
অনেক স্বপ্ন আর শেখার আগ্রহ নিয়ে নতুন ফ্রেশার বা ট্যালেন্টেড ইঞ্জিনিয়াররা এখানে জয়েন করে। কিন্তু কাজ শেখানো বা ক্যারিয়ারে গ্রোথ দেওয়ার বদলে, ম্যানেজাররা সারাক্ষণ নিজেদের পাওয়ার দেখায়, কর্মীদের ওপর থাকে Zero trust, আর কথায় কথায় কীভাবে ছোট করা যায় বা ক্রিটিসাইজ করা যায় সেই ধান্দায় থাকে।
৩. JD-এর কোনো দাম নাই:
আপনাকে হায়ার করবে 'সফটওয়্যার ইঞ্জিনিয়ার' হিসেবে, কিন্তু কাজ করাবে আজাইরা সাপোর্টের আর বিজনেসের ক্লায়েন্ট সামলানোর। এমনকি আপনি ট্রেইনি হলেও আপনাকে শেখার কোনো সুযোগ দেওয়া হবে না, শুধু আউটপুট চাওয়া হবে।
৪. কোম্পানির ব্র্যান্ড ভ্যালুর অধঃপতন:
একসময় মার্কেটে কোম্পানির একটা ফেস ভ্যালু বা সুনাম হয়তো ছিল। কিন্তু এই টাইপের অযোগ্য ম্যানেজারদের চক্করে পড়ে সেই ব্র্যান্ড ইমেজের এখন মারাত্মক অধঃপতন ঘটেছে।
কিছু সাজেশন:
সফটওয়্যার ডিপার্টমেন্টের অদক্ষ ম্যানেজারদের নিয়োগ বন্ধ করেন এবং সফটওয়্যার ইঞ্জিনিয়ারদের তাদের Job Description অনুযায়ী কাজ করতে দেন, জোর করে সাপোর্ট ইঞ্জিনিয়ার বানিয়ে তাদের ফিউচার নষ্ট করার কোনো মানে হয় না।",0,0,0,Mixed
